Image1,Image2,KeyPoint1_X,KeyPoint1_Y,KeyPoint2_X,KeyPoint2_Y,Width1,Height1,Width2,Height2
640px-thumb.jpg,BlaineHouse1.JPG,326.4674377441406,291.6751403808594,553.58251953125,309.54254150390625,800,600,800,591
640px-thumb.jpg,BlaineHouse1.JPG,326.90057373046875,284.0309753417969,553.58251953125,309.54254150390625,800,600,800,591
640px-thumb.jpg,BlaineHouse1.JPG,327.31402587890625,265.7209167480469,553.58251953125,309.54254150390625,800,600,800,591
640px-thumb.jpg,BlaineHouse1.JPG,327.4344482421875,261.841064453125,553.58251953125,309.54254150390625,800,600,800,591
640px-thumb.jpg,BlaineHouse1.JPG,331.9127197265625,270.7442321777344,553.58251953125,309.54254150390625,800,600,800,591
640px-thumb.jpg,BlaineHouse1.JPG,332.0445251464844,266.97283935546875,553.58251953125,309.54254150390625,800,600,800,591
640px-thumb.jpg,BlaineHouse1.JPG,332.078369140625,263.2867126464844,553.58251953125,309.54254150390625,800,600,800,591
640px-thumb.jpg,BlaineHouse1.JPG,372.6917419433594,284.0105895996094,553.58251953125,309.54254150390625,800,600,800,591
640px-thumb.jpg,BlaineHouse1.JPG,372.86419677734375,279.59619140625,553.58251953125,309.54254150390625,800,600,800,591
640px-thumb.jpg,BlaineHouse1.JPG,452.3983459472656,206.33078002929688,698.5824584960938,438.5311279296875,800,600,800,591
640px-thumb.jpg,BlaineHouse1.JPG,526.3779296875,361.1036376953125,462.43310546875,367.43475341796875,800,600,800,591
640px-thumb.jpg,BlaineHouse1.JPG,551.89306640625,219.81150817871094,553.58251953125,309.54254150390625,800,600,800,591
640px-thumb.jpg,BlaineHouse1.JPG,551.9260864257812,214.09400939941406,553.58251953125,309.54254150390625,800,600,800,591
640px-thumb.jpg,BlaineHouse1.JPG,551.9819946289062,225.4680938720703,553.58251953125,309.54254150390625,800,600,800,591
640px-thumb.jpg,BlaineHouse1.JPG,551.9962768554688,231.4257354736328,553.58251953125,309.54254150390625,800,600,800,591
640px-thumb.jpg,BlaineHouse1.JPG,629.5362548828125,566.963623046875,96.59711456298828,509.1529235839844,800,600,800,591
640px-thumb.jpg,"Blaine_House_at_Augusta,_ME_IMG_2041.JPG",326.90057373046875,284.0309753417969,275.8220520019531,142.6066131591797,800,600,800,533
