Image1,Image2,KeyPoint1_X,KeyPoint1_Y,KeyPoint2_X,KeyPoint2_Y,Width1,Height1,Width2,Height2
pic.0280.jpg,pic.0283.jpg,580.648193359375,391.1636962890625,142.09982299804688,394.744384765625,800,640,800,640
pic.0280.jpg,pic.0283.jpg,586.044921875,376.0388488769531,142.09982299804688,394.744384765625,800,640,800,640
pic.0280.jpg,pic.0283.jpg,587.2376708984375,370.3317565917969,142.09982299804688,394.744384765625,800,640,800,640
pic.0280.jpg,pic.0283.jpg,749.949462890625,135.6318817138672,447.5804138183594,367.0144958496094,800,640,800,640
pic.0280.jpg,pic.0284.jpg,70.57427978515625,403.0904846191406,192.84934997558594,399.1122131347656,800,640,800,640
pic.0280.jpg,pic.0284.jpg,245.343994140625,611.3870849609375,58.34083557128906,227.875732421875,800,640,800,640
pic.0280.jpg,pic.0284.jpg,315.8793640136719,199.5755615234375,549.5432739257812,344.5182189941406,800,640,800,640
pic.0280.jpg,pic.0284.jpg,325.5085144042969,191.89324951171875,549.5432739257812,344.5182189941406,800,640,800,640
pic.0280.jpg,pic.0284.jpg,330.2626647949219,187.94583129882812,549.5432739257812,344.5182189941406,800,640,800,640
pic.0280.jpg,pic.0284.jpg,369.4599914550781,305.00714111328125,414.21331787109375,309.72235107421875,800,640,800,640
pic.0280.jpg,pic.0284.jpg,369.4599914550781,305.00714111328125,414.21331787109375,309.72235107421875,800,640,800,640
pic.0281.jpg,pic.0282.jpg,123.57049560546875,352.7481689453125,55.762969970703125,169.9865264892578,800,640,800,640
pic.0281.jpg,pic.0282.jpg,221.4772491455078,26.662227630615234,720.7068481445312,297.7043151855469,800,640,800,640
pic.0281.jpg,pic.0282.jpg,221.4772491455078,26.662227630615234,720.7068481445312,297.7043151855469,800,640,800,640
pic.0281.jpg,pic.0282.jpg,221.4772491455078,26.662227630615234,720.7068481445312,297.7043151855469,800,640,800,640
pic.0281.jpg,pic.0282.jpg,528.2348022460938,431.6490173339844,205.08822631835938,73.49504089355469,800,640,800,640
pic.0281.jpg,pic.0282.jpg,528.2348022460938,431.6490173339844,205.08822631835938,73.49504089355469,800,640,800,640
pic.0281.jpg,pic.0282.jpg,623.6569213867188,254.64010620117188,308.037353515625,80.20441436767578,800,640,800,640
pic.0281.jpg,pic.0283.jpg,123.57049560546875,352.7481689453125,506.8241882324219,179.28347778320312,800,640,800,640
pic.0281.jpg,pic.0283.jpg,315.8462219238281,166.01947021484375,366.42681884765625,224.0526885986328,800,640,800,640
pic.0281.jpg,pic.0283.jpg,315.8462219238281,166.01947021484375,366.42681884765625,224.0526885986328,800,640,800,640
pic.0281.jpg,pic.0283.jpg,338.2880554199219,79.91785430908203,506.8241882324219,179.28347778320312,800,640,800,640
pic.0281.jpg,pic.0283.jpg,383.0589599609375,235.50396728515625,348.4886169433594,432.5736389160156,800,640,800,640
pic.0281.jpg,pic.0283.jpg,407.33648681640625,581.7167358398438,506.8241882324219,179.28347778320312,800,640,800,640
pic.0281.jpg,pic.0283.jpg,444.2348937988281,312.5451354980469,494.2862243652344,206.6388702392578,800,640,800,640
pic.0281.jpg,pic.0283.jpg,518.9025268554688,122.41172790527344,506.8241882324219,179.28347778320312,800,640,800,640
pic.0281.jpg,pic.0284.jpg,115.04322052001953,4.701837539672852,215.08602905273438,570.5156860351562,800,640,800,640
pic.0281.jpg,pic.0284.jpg,221.36587524414062,341.1039123535156,170.60313415527344,465.9286193847656,800,640,800,640
pic.0281.jpg,pic.0284.jpg,327.3953857421875,309.0192565917969,562.352294921875,364.0714416503906,800,640,800,640
pic.0281.jpg,pic.0284.jpg,341.56170654296875,232.50733947753906,170.60313415527344,465.9286193847656,800,640,800,640
pic.0281.jpg,pic.0284.jpg,454.8231506347656,484.4181213378906,203.5350341796875,390.69573974609375,800,640,800,640
pic.0281.jpg,pic.0284.jpg,469.188720703125,332.1022033691406,170.60313415527344,465.9286193847656,800,640,800,640
pic.0281.jpg,pic.0284.jpg,475.93670654296875,275.9536437988281,170.60313415527344,465.9286193847656,800,640,800,640
pic.0281.jpg,pic.0284.jpg,478.8714599609375,358.79278564453125,170.60313415527344,465.9286193847656,800,640,800,640
pic.0281.jpg,pic.0284.jpg,493.1569519042969,381.1383361816406,170.60313415527344,465.9286193847656,800,640,800,640
pic.0281.jpg,pic.0284.jpg,493.640625,301.20208740234375,170.60313415527344,465.9286193847656,800,640,800,640
pic.0282.jpg,pic.0283.jpg,131.27679443359375,147.5575714111328,362.7049255371094,523.1304321289062,800,640,800,640
pic.0282.jpg,pic.0283.jpg,140.40625,152.56503295898438,365.5018615722656,512.2394409179688,800,640,800,640
pic.0282.jpg,pic.0283.jpg,189.91656494140625,136.73873901367188,316.8930969238281,475.478271484375,800,640,800,640
pic.0282.jpg,pic.0283.jpg,189.91656494140625,136.73873901367188,316.8930969238281,475.478271484375,800,640,800,640
pic.0282.jpg,pic.0283.jpg,259.1673889160156,112.19142150878906,233.23202514648438,417.6942138671875,800,640,800,640
pic.0282.jpg,pic.0283.jpg,262.5297546386719,115.74298095703125,234.89669799804688,411.9954528808594,800,640,800,640
pic.0282.jpg,pic.0283.jpg,262.5297546386719,115.74298095703125,234.89669799804688,411.9954528808594,800,640,800,640
pic.0282.jpg,pic.0283.jpg,263.0145568847656,144.59263610839844,273.23431396484375,393.4713439941406,800,640,800,640
pic.0282.jpg,pic.0283.jpg,270.8800964355469,155.9084014892578,281.51776123046875,374.93994140625,800,640,800,640
pic.0282.jpg,pic.0283.jpg,270.8800964355469,155.9084014892578,281.51776123046875,374.93994140625,800,640,800,640
pic.0282.jpg,pic.0283.jpg,272.7294006347656,145.91261291503906,267.2922668457031,380.0545654296875,800,640,800,640
pic.0282.jpg,pic.0283.jpg,281.36029052734375,138.67466735839844,249.4402313232422,374.9600830078125,800,640,800,640
pic.0282.jpg,pic.0283.jpg,289.9788818359375,135.0027618408203,237.41152954101562,366.6791687011719,800,640,800,640
pic.0282.jpg,pic.0283.jpg,294.8250732421875,132.5419464111328,229.45156860351562,363.6535949707031,800,640,800,640
pic.0282.jpg,pic.0283.jpg,298.785400390625,146.9816436767578,244.01742553710938,345.5701599121094,800,640,800,640
pic.0282.jpg,pic.0283.jpg,302.2889404296875,125.1022720336914,211.2225799560547,356.2999572753906,800,640,800,640
pic.0282.jpg,pic.0284.jpg,137.63885498046875,117.64319610595703,549.4530029296875,190.0033416748047,800,640,800,640
pic.0282.jpg,pic.0284.jpg,138.29119873046875,113.5884780883789,547.5968627929688,187.6158905029297,800,640,800,640
pic.0282.jpg,pic.0284.jpg,283.6319885253906,305.5644836425781,600.4668579101562,261.6577453613281,800,640,800,640
pic.0282.jpg,pic.0284.jpg,284.3560791015625,303.9190979003906,600.4668579101562,261.6577453613281,800,640,800,640
pic.0282.jpg,pic.0284.jpg,287.7964782714844,342.37548828125,600.4668579101562,261.6577453613281,800,640,800,640
pic.0282.jpg,pic.0284.jpg,292.632080078125,52.54608917236328,72.05218505859375,190.25660705566406,800,640,800,640
pic.0282.jpg,pic.0284.jpg,464.3397216796875,96.93495178222656,547.9569702148438,364.587158203125,800,640,800,640
pic.0283.jpg,pic.0284.jpg,210.0529022216797,265.75640869140625,582.79150390625,274.87060546875,800,640,800,640
pic.0283.jpg,pic.0284.jpg,404.55560302734375,273.78485107421875,122.335693359375,256.76068115234375,800,640,800,640
pic.0283.jpg,pic.0284.jpg,441.6444091796875,247.5570068359375,600.4668579101562,261.6577453613281,800,640,800,640
pic.0283.jpg,pic.0284.jpg,441.7804870605469,274.32330322265625,576.9260864257812,169.16302490234375,800,640,800,640
pic.0283.jpg,pic.0284.jpg,454.89501953125,228.89999389648438,600.4668579101562,261.6577453613281,800,640,800,640
pic.0283.jpg,pic.0284.jpg,471.31005859375,247.34347534179688,600.4668579101562,261.6577453613281,800,640,800,640
pic.0283.jpg,pic.0284.jpg,471.5346984863281,212.56407165527344,600.4668579101562,261.6577453613281,800,640,800,640
pic.0283.jpg,pic.0284.jpg,498.7881164550781,211.49696350097656,600.4668579101562,261.6577453613281,800,640,800,640
